vintage,mob,n_loans,cum_defaults,cum_default_rate
2010-01-01,0,1953,7.0,0.0035842294
2010-01-01,1,1953,9.0,0.0046082949
2010-01-01,2,1953,14.0,0.0071684588
2010-01-01,3,1953,18.0,0.0092165899
2010-01-01,4,1953,24.0,0.0122887865
2010-01-01,5,1953,35.0,0.017921147
2010-01-01,6,1953,40.0,0.0204813108
2010-01-01,7,1953,52.0,0.026625704
2010-01-01,8,1953,56.0,0.0286738351
2010-01-01,9,1953,66.0,0.0337941628
2010-01-01,10,1953,74.0,0.037890425
2010-01-01,11,1953,82.0,0.0419866871
2010-01-01,12,1953,85.0,0.0435227855
2010-01-01,13,1953,91.0,0.0465949821
2010-01-01,14,1953,95.0,0.0486431132
2010-01-01,15,1953,101.0,0.0517153098
2010-01-01,16,1953,106.0,0.0542754736
2010-01-01,17,1953,110.0,0.0563236047
2010-01-01,18,1953,118.0,0.0604198669
2010-01-01,19,1953,122.0,0.062467998
2010-01-01,20,1953,128.0,0.0655401946
2010-01-01,21,1953,135.0,0.069124424
2010-01-01,22,1953,141.0,0.0721966206
2010-01-01,23,1953,150.0,0.0768049155
2010-01-01,24,1953,155.0,0.0793650794
2010-01-01,25,1953,161.0,0.082437276
2010-01-01,26,1953,167.0,0.0855094726
2010-01-01,27,1953,168.0,0.0860215054
2010-01-01,28,1953,173.0,0.0885816692
2010-01-01,29,1953,177.0,0.0906298003
2010-01-01,30,1953,182.0,0.0931899642
2010-01-01,31,1953,186.0,0.0952380952
2010-01-01,32,1953,190.0,0.0972862263
2010-01-01,33,1953,193.0,0.0988223246
2010-01-01,34,1953,199.0,0.1018945212
2010-01-01,35,1953,200.0,0.102406554
2010-01-01,36,1953,203.0,0.1039426523
2010-01-01,37,1953,204.0,0.1044546851
2010-01-01,38,1953,205.0,0.1049667179
2010-01-01,39,1953,205.0,0.1049667179
2010-01-01,40,1953,206.0,0.1054787506
2010-01-01,41,1953,206.0,0.1054787506
2010-01-01,42,1953,206.0,0.1054787506
2010-01-01,43,1953,206.0,0.1054787506
2010-01-01,44,1953,207.0,0.1059907834
2010-01-01,45,1953,207.0,0.1059907834
2010-01-01,46,1953,207.0,0.1059907834
2010-01-01,47,1953,207.0,0.1059907834
2010-01-01,48,1953,207.0,0.1059907834
2010-01-01,49,1953,207.0,0.1059907834
2010-01-01,50,1953,207.0,0.1059907834
2010-01-01,51,1953,208.0,0.1065028162
2010-01-01,52,1953,208.0,0.1065028162
2010-01-01,53,1953,208.0,0.1065028162
2010-01-01,54,1953,208.0,0.1065028162
2010-01-01,55,1953,208.0,0.1065028162
2010-01-01,56,1953,208.0,0.1065028162
2010-01-01,57,1953,208.0,0.1065028162
2010-01-01,58,1953,208.0,0.1065028162
2010-01-01,59,1953,208.0,0.1065028162
2010-01-01,60,1953,208.0,0.1065028162
2010-04-01,0,2184,3.0,0.0013736264
2010-04-01,1,2184,4.0,0.0018315018
2010-04-01,2,2184,9.0,0.0041208791
2010-04-01,3,2184,15.0,0.0068681319
2010-04-01,4,2184,21.0,0.0096153846
2010-04-01,5,2184,29.0,0.0132783883
2010-04-01,6,2184,37.0,0.0169413919
2010-04-01,7,2184,47.0,0.0215201465
2010-04-01,8,2184,56.0,0.0256410256
2010-04-01,9,2184,65.0,0.0297619048
2010-04-01,10,2184,73.0,0.0334249084
2010-04-01,11,2184,84.0,0.0384615385
2010-04-01,12,2184,93.0,0.0425824176
2010-04-01,13,2184,100.0,0.0457875458
2010-04-01,14,2184,106.0,0.0485347985
2010-04-01,15,2184,114.0,0.0521978022
2010-04-01,16,2184,122.0,0.0558608059
2010-04-01,17,2184,126.0,0.0576923077
2010-04-01,18,2184,132.0,0.0604395604
2010-04-01,19,2184,138.0,0.0631868132
2010-04-01,20,2184,145.0,0.0663919414
2010-04-01,21,2184,154.0,0.0705128205
2010-04-01,22,2184,163.0,0.0746336996
2010-04-01,23,2184,167.0,0.0764652015
2010-04-01,24,2184,171.0,0.0782967033
2010-04-01,25,2184,172.0,0.0787545788
2010-04-01,26,2184,182.0,0.0833333333
2010-04-01,27,2184,189.0,0.0865384615
2010-04-01,28,2184,195.0,0.0892857143
2010-04-01,29,2184,202.0,0.0924908425
2010-04-01,30,2184,212.0,0.0970695971
2010-04-01,31,2184,216.0,0.0989010989
2010-04-01,32,2184,220.0,0.1007326007
2010-04-01,33,2184,224.0,0.1025641026
2010-04-01,34,2184,225.0,0.103021978
2010-04-01,35,2184,230.0,0.1053113553
2010-04-01,36,2184,231.0,0.1057692308
2010-04-01,37,2184,232.0,0.1062271062
2010-04-01,38,2184,233.0,0.1066849817
2010-04-01,39,2184,233.0,0.1066849817
2010-04-01,40,2184,233.0,0.1066849817
2010-04-01,41,2184,234.0,0.1071428571
2010-04-01,42,2184,236.0,0.1080586081
2010-04-01,43,2184,236.0,0.1080586081
2010-04-01,44,2184,236.0,0.1080586081
2010-04-01,45,2184,236.0,0.1080586081
2010-04-01,46,2184,236.0,0.1080586081
2010-04-01,47,2184,236.0,0.1080586081
2010-04-01,48,2184,236.0,0.1080586081
2010-04-01,49,2184,236.0,0.1080586081
2010-04-01,50,2184,236.0,0.1080586081
2010-04-01,51,2184,236.0,0.1080586081
2010-04-01,52,2184,236.0,0.1080586081
2010-04-01,53,2184,236.0,0.1080586081
2010-04-01,54,2184,236.0,0.1080586081
2010-04-01,55,2184,236.0,0.1080586081
2010-04-01,56,2184,236.0,0.1080586081
2010-04-01,57,2184,236.0,0.1080586081
2010-04-01,58,2184,236.0,0.1080586081
2010-04-01,59,2184,236.0,0.1080586081
2010-04-01,60,2184,236.0,0.1080586081
2010-07-01,0,2086,3.0,0.0014381592
2010-07-01,1,2086,4.0,0.0019175455
2010-07-01,2,2086,8.0,0.0038350911
2010-07-01,3,2086,14.0,0.0067114094
2010-07-01,4,2086,19.0,0.0091083413
2010-07-01,5,2086,24.0,0.0115052733
2010-07-01,6,2086,28.0,0.0134228188
2010-07-01,7,2086,35.0,0.0167785235
2010-07-01,8,2086,43.0,0.0206136146
2010-07-01,9,2086,47.0,0.0225311601
2010-07-01,10,2086,57.0,0.027325024
2010-07-01,11,2086,62.0,0.0297219559
2010-07-01,12,2086,73.0,0.0349952061
2010-07-01,13,2086,81.0,0.0388302972
2010-07-01,14,2086,89.0,0.0426653883
2010-07-01,15,2086,93.0,0.0445829338
2010-07-01,16,2086,105.0,0.0503355705
2010-07-01,17,2086,112.0,0.0536912752
2010-07-01,18,2086,114.0,0.0546500479
2010-07-01,19,2086,118.0,0.0565675935
2010-07-01,20,2086,120.0,0.0575263663
2010-07-01,21,2086,128.0,0.0613614573
2010-07-01,22,2086,136.0,0.0651965484
2010-07-01,23,2086,139.0,0.0666347076
2010-07-01,24,2086,143.0,0.0685522531
2010-07-01,25,2086,148.0,0.070949185
2010-07-01,26,2086,153.0,0.073346117
2010-07-01,27,2086,158.0,0.0757430489
2010-07-01,28,2086,167.0,0.0800575264
2010-07-01,29,2086,172.0,0.0824544583
2010-07-01,30,2086,175.0,0.0838926174
2010-07-01,31,2086,181.0,0.0867689358
2010-07-01,32,2086,184.0,0.0882070949
2010-07-01,33,2086,187.0,0.0896452541
2010-07-01,34,2086,189.0,0.0906040268
2010-07-01,35,2086,194.0,0.0930009588
2010-07-01,36,2086,196.0,0.0939597315
2010-07-01,37,2086,196.0,0.0939597315
2010-07-01,38,2086,196.0,0.0939597315
2010-07-01,39,2086,196.0,0.0939597315
2010-07-01,40,2086,196.0,0.0939597315
2010-07-01,41,2086,196.0,0.0939597315
2010-07-01,42,2086,196.0,0.0939597315
2010-07-01,43,2086,196.0,0.0939597315
2010-07-01,44,2086,196.0,0.0939597315
2010-07-01,45,2086,196.0,0.0939597315
2010-07-01,46,2086,196.0,0.0939597315
2010-07-01,47,2086,196.0,0.0939597315
2010-07-01,48,2086,196.0,0.0939597315
2010-07-01,49,2086,196.0,0.0939597315
2010-07-01,50,2086,196.0,0.0939597315
2010-07-01,51,2086,196.0,0.0939597315
2010-07-01,52,2086,196.0,0.0939597315
2010-07-01,53,2086,196.0,0.0939597315
2010-07-01,54,2086,196.0,0.0939597315
2010-07-01,55,2086,196.0,0.0939597315
2010-07-01,56,2086,196.0,0.0939597315
2010-07-01,57,2086,196.0,0.0939597315
2010-07-01,58,2086,196.0,0.0939597315
2010-07-01,59,2086,196.0,0.0939597315
2010-07-01,60,2086,196.0,0.0939597315
2010-10-01,0,2243,3.0,0.0013374944
2010-10-01,1,2243,4.0,0.0017833259
2010-10-01,2,2243,7.0,0.0031208203
2010-10-01,3,2243,10.0,0.0044583148
2010-10-01,4,2243,15.0,0.0066874721
2010-10-01,5,2243,24.0,0.0106999554
2010-10-01,6,2243,32.0,0.0142666072
2010-10-01,7,2243,38.0,0.0169415961
2010-10-01,8,2243,46.0,0.0205082479
2010-10-01,9,2243,52.0,0.0231832367
2010-10-01,10,2243,59.0,0.0263040571
2010-10-01,11,2243,66.0,0.0294248774
2010-10-01,12,2243,76.0,0.0338831922
2010-10-01,13,2243,80.0,0.0356665181
2010-10-01,14,2243,88.0,0.0392331699
2010-10-01,15,2243,94.0,0.0419081587
2010-10-01,16,2243,105.0,0.0468123049
2010-10-01,17,2243,111.0,0.0494872938
2010-10-01,18,2243,117.0,0.0521622827
2010-10-01,19,2243,124.0,0.055283103
2010-10-01,20,2243,130.0,0.0579580918
2010-10-01,21,2243,135.0,0.0601872492
2010-10-01,22,2243,140.0,0.0624164066
2010-10-01,23,2243,145.0,0.064645564
2010-10-01,24,2243,148.0,0.0659830584
2010-10-01,25,2243,154.0,0.0686580473
2010-10-01,26,2243,158.0,0.0704413732
2010-10-01,27,2243,164.0,0.073116362
2010-10-01,28,2243,170.0,0.0757913509
2010-10-01,29,2243,173.0,0.0771288453
2010-10-01,30,2243,179.0,0.0798038342
2010-10-01,31,2243,186.0,0.0829246545
2010-10-01,32,2243,186.0,0.0829246545
2010-10-01,33,2243,189.0,0.0842621489
2010-10-01,34,2243,192.0,0.0855996433
2010-10-01,35,2243,196.0,0.0873829692
2010-10-01,36,2243,198.0,0.0882746322
2010-10-01,37,2243,199.0,0.0887204637
2010-10-01,38,2243,199.0,0.0887204637
2010-10-01,39,2243,199.0,0.0887204637
2010-10-01,40,2243,199.0,0.0887204637
2010-10-01,41,2243,200.0,0.0891662951
2010-10-01,42,2243,200.0,0.0891662951
2010-10-01,43,2243,200.0,0.0891662951
2010-10-01,44,2243,200.0,0.0891662951
2010-10-01,45,2243,201.0,0.0896121266
2010-10-01,46,2243,201.0,0.0896121266
2010-10-01,47,2243,202.0,0.0900579581
2010-10-01,48,2243,202.0,0.0900579581
2010-10-01,49,2243,202.0,0.0900579581
2010-10-01,50,2243,202.0,0.0900579581
2010-10-01,51,2243,202.0,0.0900579581
2010-10-01,52,2243,202.0,0.0900579581
2010-10-01,53,2243,202.0,0.0900579581
2010-10-01,54,2243,202.0,0.0900579581
2010-10-01,55,2243,202.0,0.0900579581
2010-10-01,56,2243,202.0,0.0900579581
2010-10-01,57,2243,202.0,0.0900579581
2010-10-01,58,2243,202.0,0.0900579581
2010-10-01,59,2243,202.0,0.0900579581
2010-10-01,60,2243,202.0,0.0900579581
2011-01-01,0,2617,3.0,0.0011463508
2011-01-01,1,2617,5.0,0.0019105846
2011-01-01,2,2617,8.0,0.0030569354
2011-01-01,3,2617,16.0,0.0061138708
2011-01-01,4,2617,23.0,0.0087886893
2011-01-01,5,2617,30.0,0.0114635078
2011-01-01,6,2617,43.0,0.0164310279
2011-01-01,7,2617,52.0,0.0198700802
2011-01-01,8,2617,60.0,0.0229270157
2011-01-01,9,2617,69.0,0.026366068
2011-01-01,10,2617,77.0,0.0294230034
2011-01-01,11,2617,84.0,0.0320978219
2011-01-01,12,2617,89.0,0.0340084066
2011-01-01,13,2617,96.0,0.0366832251
2011-01-01,14,2617,103.0,0.0393580436
2011-01-01,15,2617,116.0,0.0443255636
2011-01-01,16,2617,119.0,0.0454719144
2011-01-01,17,2617,129.0,0.0492930837
2011-01-01,18,2617,139.0,0.053114253
2011-01-01,19,2617,144.0,0.0550248376
2011-01-01,20,2617,158.0,0.0603744746
2011-01-01,21,2617,158.0,0.0603744746
2011-01-01,22,2617,161.0,0.0615208254
2011-01-01,23,2617,166.0,0.06343141
2011-01-01,24,2617,176.0,0.0672525793
2011-01-01,25,2617,181.0,0.0691631639
2011-01-01,26,2617,191.0,0.0729843332
2011-01-01,27,2617,196.0,0.0748949178
2011-01-01,28,2617,199.0,0.0760412686
2011-01-01,29,2617,206.0,0.0787160871
2011-01-01,30,2617,211.0,0.0806266718
2011-01-01,31,2617,215.0,0.0821551395
2011-01-01,32,2617,222.0,0.084829958
2011-01-01,33,2617,228.0,0.0871226595
2011-01-01,34,2617,233.0,0.0890332442
2011-01-01,35,2617,234.0,0.0894153611
2011-01-01,36,2617,238.0,0.0909438288
2011-01-01,37,2617,238.0,0.0909438288
2011-01-01,38,2617,238.0,0.0909438288
2011-01-01,39,2617,238.0,0.0909438288
2011-01-01,40,2617,238.0,0.0909438288
2011-01-01,41,2617,238.0,0.0909438288
2011-01-01,42,2617,238.0,0.0909438288
2011-01-01,43,2617,238.0,0.0909438288
2011-01-01,44,2617,238.0,0.0909438288
2011-01-01,45,2617,238.0,0.0909438288
2011-01-01,46,2617,238.0,0.0909438288
2011-01-01,47,2617,238.0,0.0909438288
